Song_id,Title,Artist,Valance,Arousal,Genre,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,have_sim
3844,Briseis And Achilles,James Horner,372879,64576,soundtrack,-1,-1,-1,-1,-1,0
3845,Boaz And The Dogs,Max Richter,860384,150033,soundtrack,3849,284,-1,-1,-1,1
3846,Iconography,Max Richter,437729,5164,soundtrack,1394,2199,-1,-1,-1,1
3847,The Haunted Ocean 1,Max Richter,363166,303235,soundtrack,3847,1970,284,-1,-1,1
3848,Taxi And APC,Max Richter,708937,450984,soundtrack,284,-1,-1,-1,-1,1
3849,The Slaughterhouse,Max Richter,480057,63167,soundtrack,3851,-1,-1,-1,-1,1
3850,Into The Camps,Max Richter,595497,461634,soundtrack,3850,-1,-1,-1,-1,1
3851,Dark Lolita,cinema,470771,276217,soundtrack,-1,-1,-1,-1,-1,0
3852,Everybody's Free (To Feel Good),cinema,501763,228829,soundtrack,-1,-1,-1,-1,-1,0
3853,Mantua,cinema,373135,131919,soundtrack,-1,-1,-1,-1,-1,0
3854,Warmed By The Drift,Biosphere,384525,288343,electro,-1,-1,-1,-1,-1,0
3855,Altostratus,Biosphere,383892,88913,electro,-1,-1,-1,-1,-1,0
3856,People Are Friends,Biosphere,523636,55234,electro,-1,-1,-1,-1,-1,0
3857,Scathead,Carl Cox,640474,792124,electro,-1,-1,-1,-1,-1,0
3858,Cha Cha,Mulatu Astatke,552749,578317,jazz,-1,-1,-1,-1,-1,0
3859,Come To Me,Mathieu Boogaerts,813787,466961,pop,-1,-1,-1,-1,-1,0
3860,69,Soma,495541,931725,electro,-1,-1,-1,-1,-1,0
3861,I Mind,James Blake,477810,243001,electro,3641,-1,-1,-1,-1,1
3862,I Didn't Know About You,Ben Webster,590381,295873,jazz,1098,1474,-1,-1,-1,1
3863,Focus@,Bojan Z,428456,187551,jazz,-1,-1,-1,-1,-1,0
3864,Sabayle Blues,Bojan Z,428476,135976,jazz,3867,-1,-1,-1,-1,1
3865,Subways,Bojan Z,502021,429639,jazz,-1,-1,-1,-1,-1,0
3866,On A Turquoise Cloud,Bojan Z,419677,307004,jazz,3865,1040,-1,-1,-1,1
3867,I Should Care,Hank Mobley,757446,164870,jazz,2908,562,121,1463,-1,1
3868,My Foolish Heart,John McLaughlin,393010,157798,jazz,3919,562,-1,-1,-1,1
3869,Uncharted,Joshua Redman,426239,93665,jazz,3871,2908,-1,-1,-1,1
3870,Faraway,Joshua Redman,329990,537387,jazz,3870,3919,811,166,3147,1
3871,Moonlight,Joshua Redman,22794,43089,jazz,3919,1995,-1,-1,-1,1
3872,Sausalito Nights,Kenny Burrell,723070,396891,jazz,-1,-1,-1,-1,-1,0
3873,You Go To My Head,Lennie Tristano,741903,354436,jazz,-1,-1,-1,-1,-1,0
3874,Different Pulses,Asaf Avidan & The Mojos,168552,597191,pop,-1,-1,-1,-1,-1,0
3875,I Could Be The One,Avicii,922575,847962,electro,4081,4135,4088,-1,-1,1
3876,When I Was Your Man,Bruno Mars,10229,465296,pop,4074,4025,4070,3299,3998,1
3877,Stay [Explicit],Rihanna,286367,333458,pop,-1,-1,-1,-1,-1,0
3878,If I Had The Time,Aeroc,707260,286970,electro,-1,-1,-1,-1,-1,0
3879,Lude,Aeroc,264880,72128,electro,3879,-1,-1,-1,-1,1
3880,It Does Easy,Aeroc,455600,356093,electro,3879,-1,-1,-1,-1,1
3881,You Say That,Aeroc,370241,245341,electro,3881,-1,-1,-1,-1,1
3882,Dropped,Atoms for Peace,575417,552078,electro,2713,3811,435,434,4005,1
3883,Towers,Bonobo,640583,401850,electro,3886,3896,3687,3812,346,1
3884,Antenna,Bonobo,825150,512140,electro,3896,3687,3812,4006,663,1
3885,Pieces,Bonobo,581286,392606,electro,3884,4006,346,663,7,1
3886,Jamelia,Caribou,319501,709285,electro,3811,3905,-1,-1,-1,1
3887,Spirit,CFCF,467772,162690,electro,-1,-1,-1,-1,-1,0
3888,September,CFCF,588110,398111,electro,-1,-1,-1,-1,-1,0
3889,Leaf,Clams Casino,661816,301651,electro,-1,-1,-1,-1,-1,0
3890,La Duquesa,DJ Koze,676148,431892,electro,-1,-1,-1,-1,-1,0
3891,Marilyn Whirlwind,DJ Koze,265614,317184,electro,3801,-1,-1,-1,-1,1
3892,NooOoo,DJ Koze,589490,47362,electro,-1,-1,-1,-1,-1,0
3893,Sleepless Horizon,DJ Krush,308746,444056,electro,-1,-1,-1,-1,-1,0
3894,Black Rain,DJ Krush,508561,443107,electro,-1,-1,-1,-1,-1,0
3895,Ezra,Flume,345840,411257,electro,3687,4079,4022,4012,4021,1
3896,What You Need,Flume,379572,446864,electro,4104,4079,4022,4021,4012,1
3897,Never Fading,Funkommunity,668263,382658,randb,-1,-1,-1,-1,-1,0
3898,Sonnet,Hundred Waters,845322,251002,electro,1306,-1,-1,-1,-1,1
3899,Boreal,Hundred Waters,943326,362594,electro,3984,-1,-1,-1,-1,1
3900,Gather,Hundred Waters,429539,299258,electro,3900,774,3984,-1,-1,1
3901,Spontaneous Me,Lindsey Stirling,619096,725435,electro,3978,3649,1437,3991,-1,1
3902,The Animal Pattern,Lone,479033,397907,electro,-1,-1,-1,-1,-1,0
3903,Earth's Lungs,Lone,806743,417898,electro,-1,-1,-1,-1,-1,0
3904,Safe,Nosaj Thing,622988,103227,electro,3906,341,-1,-1,-1,1
3905,Distance,Nosaj Thing,530996,13329,electro,-1,-1,-1,-1,-1,0
3906,Prelude,Nosaj Thing,533055,383465,electro,3862,3804,-1,-1,-1,1
3907,Bugg'n,TNGHT,711643,419552,electro,3896,-1,-1,-1,-1,1
3908,Panpipes,Totally Enormous Extinct Dinosaurs,718449,516338,electro,-1,-1,-1,-1,-1,0
3909,Fair,Totally Enormous Extinct Dinosaurs,384439,214162,electro,1757,-1,-1,-1,-1,1
3910,Stronger,Totally Enormous Extinct Dinosaurs,698152,527019,electro,3909,4104,-1,-1,-1,1
3911,Funky Sickness,Andy Emler,396303,589015,jazz,-1,-1,-1,-1,-1,0
3912,Apodiktik,Diego Imbert Quartet,309950,44036,jazz,-1,-1,-1,-1,-1,0
3913,Opening Theme,Guillaume de Chassy,496885,230676,jazz,-1,-1,-1,-1,-1,0
3914,It Could Happen To You / It Happened to us,Guillaume de Chassy,598273,326792,jazz,-1,-1,-1,-1,-1,0
3915,Then I.Ll Be Tired Of You,Guillaume de Chassy,575118,84293,jazz,-1,-1,-1,-1,-1,0
3916,Carrera,Guillermo Klein,366945,71050,jazz,-1,-1,-1,-1,-1,0
3917,Preussische Elegie,Ulrich Gumpert & G,381072,86645,jazz,-1,-1,-1,-1,-1,0
3918,Enter Here,Jack DeJohnette,658516,180480,jazz,1950,-1,-1,-1,-1,1
3919,Salsa For Luisito,Jack DeJohnette,621498,525826,jazz,3919,-1,-1,-1,-1,1
3920,Home,Jack DeJohnette,563342,245581,jazz,3919,-1,-1,-1,-1,1
3921,Outro,John Escreet,383819,440568,jazz,-1,-1,-1,-1,-1,0
3922,Solferino,Kyle Eastwood,537326,269387,jazz,3868,-1,-1,-1,-1,1
3923,Free,Line Kruse,449067,494261,jazz,-1,-1,-1,-1,-1,0
3924,Au refuge,Matthieu Donarier,364737,65673,jazz,-1,-1,-1,-1,-1,0
3925,Tipperrary,Matthieu Donarier,395548,180226,jazz,-1,-1,-1,-1,-1,0
3926,Mondsee Variations I,Paul Bley,515526,160757,jazz,210,-1,-1,-1,-1,1
3927,Mondsee Variations III,Paul Bley,299158,413248,jazz,-1,-1,-1,-1,-1,0
3928,Mondsee Variations VII,Paul Bley,546049,367255,jazz,3919,-1,-1,-1,-1,1
3929,All That Is Tied,Ran Blake,614962,192928,jazz,1112,-1,-1,-1,-1,1
3930,Sontagism,Ran Blake,785478,202698,jazz,3673,-1,-1,-1,-1,1
3931,Breakthru,Ran Blake,315971,289491,jazz,3874,-1,-1,-1,-1,1
3932,Memories Of You,Scott Hamilton,363878,187413,jazz,-1,-1,-1,-1,-1,0
3933,Django's Tiger,Steeve Laffont,610276,634744,jazz,-1,-1,-1,-1,-1,0
3934,Don't Know Why,Steeve Laffont,664002,494158,jazz,-1,-1,-1,-1,-1,0
3935,Hybrids,Wolfert Brederode Quartet,417069,304962,jazz,2014,2012,-1,-1,-1,1
3936,Impossible,James Arthur,103594,642143,pop,3946,4025,3944,4051,4066,1
3937,Just Give Me A Reason,P!nk,293399,607615,pop,3998,4059,3646,132,18,1
3938,I Love You,Woodkid,276104,626826,pop,4022,3679,3292,3246,3564,1
3939,My Name Is Carnival,Youn Sun Nah,159367,712440,pop,1659,-1,-1,-1,-1,1
3940,Where Are We Now,David Bowie,185754,433725,rock,247,458,1708,708,299,1
3941,Too Far Gone,Emmylou Harris,221466,221514,country,3089,-1,-1,-1,-1,1
3942,Instant Crush,Daft Punk,264085,525109,electro,3978,3991,4026,458,3961,1
3943,Under,Alex Hepburn,110344,617043,pop,18,3979,4018,3762,-1,1
3944,The Other Side,Jason Derulo,960091,821120,randb,3643,3991,4091,4036,3410,1
3945,Dear Darlin',Olly Murs,157932,514420,pop,3937,3995,4098,3412,4019,1
3946,Waiting All Night,Rudimental,225536,786862,pop,3232,3980,4051,4027,3978,1
3947,Diane Young,Vampire Weekend,494608,856617,rock,4033,3968,4005,3836,1718,1
3948,Main theme,cinema,86157,91338,soundtrack,-1,-1,-1,-1,-1,0
3949,Main theme,cinema,915980,265704,soundtrack,-1,-1,-1,-1,-1,0
3950,Viral Ecstacy,Howard Shore,247209,181126,soundtrack,2876,-1,-1,-1,-1,1
3951,The Luna Temple,Alan Silvestri,7401,7079,soundtrack,-1,-1,-1,-1,-1,0
3952,Millennium - Main TV Theme,cinema,29684,601383,soundtrack,-1,-1,-1,-1,-1,0
3953,Mata,Jonny Greenwood,318355,162224,soundtrack,-1,-1,-1,-1,-1,0
3954,From Monday On,John Pizzarelli,887188,741634,jazz,2924,-1,-1,-1,-1,1
3955,pandore,Stephan Oliva,461657,97643,jazz,-1,-1,-1,-1,-1,0
3956,Bass Solo,Vardan Ovsepian,51402,56779,jazz,-1,-1,-1,-1,-1,0
3957,Sail,AWOLNATION,157087,574238,pop,3679,3648,3564,2696,3959,1
3958,Safe And Sound,Capital Cities,872591,781021,pop,3982,3666,4104,4027,3998,1
3959,Skyscraper,Demi Lovato,51220,580780,pop,3644,4078,789,3413,96,1
3960,Demons,Imagine Dragons,317506,688690,pop,3679,3649,287,2286,3051,1
3961,Black Skinhead,Kanye West,274806,636988,hip hop,3948,3764,4025,-1,-1,1
3962,Primadonna,Marina and the Diamonds,741700,732913,pop,4082,4098,4010,4053,4042,1
3963,Caraphernelia,Pierce the Veil,251253,1001162,rock,2382,2346,698,4000,74,1
3964,20 Years,The Civil Wars,591371,388263,folk,4012,2557,4227,-1,-1,1
3965,Poison & Wine,The Civil Wars,188272,540247,folk,-1,-1,-1,-1,-1,0
3966,Kill The Director,The Wombats,553173,886547,rock,645,4033,1719,4041,1838,1
3967,Let's Dance To Joy Division,The Wombats,644269,893114,rock,3967,4033,3948,3836,4041,1
3968,Backfire At The Disco,The Wombats,520746,1006321,rock,3948,779,1718,4041,4033,1
3969,Another Love,Tom Odell,122906,792698,pop,3982,3248,3679,3758,3227,1
3970,(All I Wanted Was To Make You) Feel good,Bugge Wesseltoft,555281,129477,jazz,-1,-1,-1,-1,-1,0
3971,Last Days,Francesco Tristano,587464,81688,jazz,-1,-1,-1,-1,-1,0
3972,Just For Herbie,Jeanot Rabeson,877453,418487,jazz,-1,-1,-1,-1,-1,0
3973,La mouffe,Johnny R?ducanu,582288,242333,jazz,-1,-1,-1,-1,-1,0
3974,I Got Rhythm,Nikki Yanofsky,793763,796071,jazz,3219,209,1158,-1,-1,1
3975,Just Sometimes,Norma Winstone & Glauco Venier & Klaus Gesin,155703,206894,jazz,-1,-1,-1,-1,-1,0
3976,La Sevigliana,Palatino,381822,224357,jazz,-1,-1,-1,-1,-1,0
3977,Wake Me Up,Avicii,804536,786130,electro,3991,3992,4064,4014,4010,1
3978,You will never know,Imany,143666,681243,pop,4079,3944,4088,-1,-1,1
3979,Love Me Again,John Newman,754730,795865,pop,4051,4066,1563,3526,3297,1
3980,Summertime Sadness,Lana Del Rey,646887,756242,electro,3982,3995,3679,39,3075,1
3981,Royals,Lorde,681361,511457,pop,3981,4066,3679,4125,3243,1
3982,Clarity,Zedd,902848,728429,electro,4017,3991,3525,3998,4010,1
3983,For You,Angus & Julia Stone,845020,505477,folk,-1,-1,-1,-1,-1,0
3984,The Fall of Goliath,Mozart Season,197916,817852,rock,-1,-1,-1,-1,-1,0
3985,Nightmares,Mozart Season,283906,982223,rock,-1,-1,-1,-1,-1,0
3986,Catgroove,Parov Stelar,666156,888678,electro,663,4006,340,346,1141,1
3987,I Don't Dance,Sunrise Avenue,268648,719944,pop,3165,856,2223,1,2649,1
3988,About Today,The National,187860,436736,rock,2485,3667,3248,2510,3066,1
3989,Your Body Is A Weapon,The Wombats,417439,767243,rock,4129,4012,4098,3649,2707,1
3990,Hey Brother,Avicii,936986,861217,electro,3978,3992,4027,4014,4064,1
3991,You Make Me,Avicii,926658,876621,electro,4027,3410,4010,4017,4081,1
3992,Blanket,Urban Species,128015,447117,electro,1575,-1,-1,-1,-1,1
3993,Me & U,Cassie,787630,563682,randb,-1,-1,-1,-1,-1,0
3994,Anything Could Happen,Ellie Goulding,881182,640563,pop,3982,3530,4082,3243,4125,1
3995,Bruised,Jack's Mannequin,85354,783648,pop,3078,613,4129,-1,-1,1
3996,Poison Cup,M. Ward,173291,536288,pop,2202,-1,-1,-1,-1,1
3997,Counting Stars,OneRepublic,847971,837368,pop,4059,4084,3938,4085,3566,1
3998,Can't Be Friends,Trey Songz,239017,617303,hip hop,33,1781,1257,-1,-1,1
3999,Your Betrayal,Bullet for My Valentine,121221,820384,metal,4031,3205,1687,1685,777,1
4000,A Ton Of Love,Editors,177626,983352,rock,4005,2286,3200,3968,641,1
4001,Can't Help Falling in Love,Elvis Presley,989047,406733,soundtrack,193,227,60,2427,511,1
4002,I Knew I Loved You,Savage Garden,898396,560934,pop,647,92,45,713,660,1
4003,Cannonball,The Breeders,703335,809193,rock,512,446,560,556,660,1
4004,Don't Swallow the Cap,The National,265143,716436,rock,3948,4001,1719,2286,3051,1
4005,In The Waiting Line,Zero 7,778674,561983,electro,346,1141,663,340,1143,1
4006,Complainte De La Butte,Rufus Wainwright,778714,224555,soundtrack,109,-1,-1,-1,-1,1
4007,I See Fire,Ed Sheeran,212861,375297,soundtrack,2483,4051,4025,3998,4066,1
4008,Say Something,A Great Big World,172762,313476,pop,4129,2066,2065,4051,3998,1
4009,All Night,Icona Pop,903039,723070,pop,3991,3410,3983,4053,4014,1
4010,Diana,One Direction,786432,731355,pop,4137,4105,4084,4078,4051,1
4011,Riptide,Vance Joy,188511,686716,pop,3649,3970,3758,4129,4066,1
4012,The Monster,Eminem,276589,807313,hip hop,735,4099,1276,308,378,1
4013,Timber,Pitbull,886967,729131,hip hop,4053,3978,3529,3991,4036,1
4014,King Tide,Anders Hillborg,597662,79758,classical,-1,-1,-1,-1,-1,0
4015,Red Lights,Tiesto,849331,845137,electro,4027,4064,3978,4017,4069,1
4016,Stay The Night,Zedd,615904,881013,electro,4064,4069,4027,3978,3525,1
4017,Sirens Call,Cats on Trees,71041,631640,pop,3268,4118,-1,-1,-1,1
4018,Let Go for Tonight,Foxes,632459,904821,pop,3995,3982,4053,4010,3946,1
4019,Show Me,Kid Ink,865448,554039,hip hop,4093,-1,-1,-1,-1,1
4020,Wasting My Young Years,London Grammar,170091,619487,pop,3984,3970,4071,3982,4022,1
4021,Stolen Dance,Milky Chance,825871,793928,pop,3939,4018,4012,4066,3959,1
4022,Youre Not The One,Sky Ferreira,487051,748236,pop,4078,4104,3532,3995,4098,1
4023,We Might Be Dead By Tomorrow,SoKo,214917,250644,pop,3248,3292,3255,434,1667,1
4024,All Of Me,John Legend,886147,256466,randb,4051,4035,4059,3289,3565,1
4025,Magic,Coldplay,879885,615533,rock,3679,3320,462,4059,4027,1
4026,Summer,Calvin Harris,892697,884020,electro,4064,3991,4081,3681,4039,1
4027,Under Control,Calvin Harris,929233,814980,electro,4064,3978,3991,4017,4087,1
4028,What If I Was Nothing,All That Remains,168229,550913,metal,869,698,2387,2435,777,1
4029,Is It Right,Elaiza,286429,516004,pop,4060,-1,-1,-1,-1,1
4030,Far From Home,Five Finger Death Punch,101757,540889,metal,4000,2385,1653,579,2642,1
4031,Bad Company,Five Finger Death Punch,254096,889874,metal,4031,2385,4000,698,1862,1
4032,Tongue Tied,Grouplove,348115,826955,rock,1551,3948,3968,3679,4041,1
4033,Come With Me Now,Kongos,631522,825088,rock,3165,3762,4012,4022,3648,1
4034,Rude,Magic!,821680,597207,pop,4059,4061,4036,4025,4051,1
4035,Am I Wrong,Nico & Vinz,901067,659970,pop,-1,-1,-1,-1,-1,0
4036,Only Love Can Hurt Like This,Paloma Faith,50599,567336,pop,4045,4061,4042,1563,3413,1
4037,Black Pearl (Hes A Pirate),Rebel,679471,846487,pop,-1,-1,-1,-1,-1,0
4038,Touch,Shift K3Y,873962,848504,pop,4027,4098,4115,4081,4087,1
4039,Lets Go Surfing,The Drums,677866,729279,rock,3968,276,78,458,287,1
4040,Shake Me Down,Cage the Elephant,312988,717212,rock,4033,3948,3968,287,2286,1
4041,Chandelier,Sia,232338,627405,electro,4061,4062,4059,4035,4045,1
4042,Wasted,Tiesto,754672,772201,electro,4069,4017,3978,-1,-1,1
4043,Verte Amanecer,Dorian,179484,755974,electro,-1,-1,-1,-1,-1,0
4044,Ghost,Ella Henderson,844531,755962,pop,4061,4062,4037,4054,4082,1
4045,Not A Bad Thing,Its By Choice,37040,89113,pop,-1,-1,-1,-1,-1,0
4046,Cruel World,Lana Del Rey,153872,432243,pop,4082,4078,4084,3666,4124,1
4047,Ultraviolence,Lana Del Rey,757496,459638,pop,3246,3751,4082,4042,4078,1
4048,Love Runs Out,OneRepublic,877139,893046,pop,3998,4059,4035,4025,4062,1
4049,Stronger Than Ever,Raleigh Ritchie,237644,631573,randb,4079,4039,4086,4115,-1,1
4050,Stay With Me,Sam Smith,682215,399795,pop,4070,4025,4035,4059,4066,1
4051,Lovers on the Sun,David Guetta,619602,904928,electro,4064,4068,3991,4028,3408,1
4052,Break Free,Ariana Grande,671720,845546,pop,4064,4035,4014,4059,4061,1
4053,Shower,Becky G,969785,681235,pop,4061,4062,4078,4082,4045,1
4054,Come Over,Clean Bandit,867451,669450,electro,4262,4065,4233,4243,4185,1
4055,My Head Is A Jungle,Emma Louise,375530,820373,pop,-1,-1,-1,-1,-1,0
4056,Their Memories,Harold Budd,805660,103853,pop,-1,-1,-1,-1,-1,0
4057,Dont Tell Em,Jeremih,846156,540243,randb,-1,-1,-1,-1,-1,0
4058,Maps,Maroon 5,660255,899959,pop,4035,4061,4036,4051,3998,1
4059,Wicked Wonderland,Martin Tungevaag,694192,788983,electro,4088,4092,4087,4071,4069,1
4060,All About That Bass,Meghan Trainor,821900,769132,pop,4062,4035,4045,4042,4059,1
4061,Shake It Off,Taylor Swift,937400,814351,pop,4061,4078,4082,4059,4054,1
4062,Iron,Woodkid,218239,509603,pop,3564,3246,1940,4066,3255,1
4063,Blame,Calvin Harris,197000,692289,electro,4028,4053,4087,3978,4035,1
4064,Dangerous,David Guetta,630506,758246,electro,4133,4052,4068,4075,4036,1
4065,Take Me To Church,Hozier,242010,520854,pop,4070,4051,4125,3970,3982,1
4066,Im Not The Only One,Sam Smith,332935,662202,randb,4051,4070,4066,4125,4091,1
4067,The Nights,Avicii,825477,911515,electro,3991,3978,4087,4064,4081,1
4068,Heroes (we could be),Alesso,975358,817071,electro,4017,3525,4079,4107,4087,1
4069,Thinking Out Loud,Ed Sheeran,214874,469301,pop,4051,4066,4125,3526,4025,1
4070,Jungle,Emma Louise,215881,537162,electro,4088,4073,4060,4092,4018,1
4071,The Hanging Tree,James Newton Howard,934570,579830,soundtrack,2876,-1,-1,-1,-1,1
4072,Diamonds,Josef Salvat,834796,478535,pop,4069,4109,3939,-1,-1,1
4073,Uptown Funk,Mark Ronson,971859,805729,randb,4095,4014,3410,3529,4092,1
4074,Wrapped Up,Olly Murs,845047,909790,pop,4098,4091,3412,4064,4074,1
4075,Calabria,Rune RK,679215,796664,electro,4102,4069,4163,4141,4088,1
4076,My Type,Saint Motel,909052,872917,rock,4033,3968,4167,4012,-1,1
4077,The Heart Wants What It Wants,Selena Gomez,121097,636882,pop,4105,4082,4091,4084,4054,1
4078,Faded,Zhu,369028,669102,pop,4069,4088,4087,4073,-1,1
4079,Earned It (Fifty Shades Of Grey),The Weeknd,773459,500310,soundtrack,4025,4093,3303,-1,-1,1
4080,Runaway (U & I),Galantis,599808,809461,electro,-1,-1,-1,-1,-1,0
4081,Break The Rules,Charli XCX,650492,906460,electro,4078,4062,4061,4054,4084,1
4082,Rhymes,Hannah Wants,604817,706817,pop,-1,-1,-1,-1,-1,0
4083,Love Me Like You Do,Ellie Goulding,921897,505261,soundtrack,4078,4082,4125,4137,3998,1
4084,Hold Back The River,James Bay,784714,555273,pop,4250,4137,4106,4115,4094,1
4085,Say Something,Karen Harding,691340,694062,electro,4094,4115,4123,4092,4039,1
4086,Firestone,Kygo,855051,618071,pop,4081,4206,4141,4092,4069,1
4087,Are You With Me,Lost Frequencies,624083,663178,electro,4092,4087,4130,4094,4060,1
4088,Outlines,Mike Mago,704473,671142,pop,-1,-1,-1,-1,-1,0
4089,Somebody,Tchami,816262,515027,pop,-1,-1,-1,-1,-1,0
4090,Chains,Nick Jonas,788044,588505,pop,4078,4105,4061,4082,4059,1
4091,Cheerleader,Omi,653907,711070,pop,4088,4087,4130,4118,4094,1
4092,CoCo,O.T. Genasis,947844,550450,hip hop,4092,4088,4094,4060,4069,1
4093,Wish You Were Mine,Philip George,720556,656744,electro,4250,-1,-1,-1,-1,1
4094,Time of Our Lives,Pitbull,955879,643688,pop,4014,3529,4124,4069,4096,1
4095,FourFiveSeconds,Rihanna,144119,471220,pop,4095,4139,4105,4125,4098,1
4096,Muevelo,Sofia Reyes,865174,878050,latin,-1,-1,-1,-1,-1,0
4097,King,Years & Years,991344,785232,pop,-1,-1,-1,-1,-1,0
4098,Gdfr,Flo Rida,740133,640826,hip hop,4249,4088,4094,4142,4133,1
4099,See You Again,Wiz Khalifa,920669,574441,soundtrack,4013,4020,4093,-1,-1,1
4100,Hey Mama,David Guetta,667727,619685,electro,4065,4099,4068,4139,4053,1
4101,Riva (Restart The Game),Klingande,707434,803257,electro,4079,4088,4092,4087,4094,1
4102,Una Cita,Alkilados,959283,671219,pop,4112,-1,-1,-1,-1,1
4103,You Know You Like It,AlunaGeorge,731582,647131,electro,4082,4019,3959,-1,-1,1
4104,One Last Time,Ariana Grande,180786,623938,pop,4078,4062,4091,4054,4059,1
4105,Stronger,Clean Bandit,915103,790224,electro,4084,4085,4233,3983,4117,1
4106,Perdoname,Deorro,663869,802553,electro,4069,3525,4069,4087,4141,1
4107,Cant Stop Playing (Makes Me High),Ane Brun,722291,667106,electro,-1,-1,-1,-1,-1,0
4108,Bloodstream,Ed Sheeran,149014,702337,pop,4085,4059,4084,4066,4105,1
4109,Goodbye,Rudimental,574216,623119,pop,-1,-1,-1,-1,-1,0
4110,Trap Queen [Explicit],Fetty Wap,757835,665445,hip hop,-1,-1,-1,-1,-1,0
4111,Tan Bonita,Henry Mendez,874248,776325,latin,4122,-1,-1,-1,-1,1
4112,All About It,Hoodie Allen,482690,744522,pop,-1,-1,-1,-1,-1,0
4113,Want To Want Me,Jason Derulo,700795,676823,randb,-1,-1,-1,-1,-1,0
4114,Hold My Hand,Jess Glynne,942813,725990,pop,4098,4039,4106,4086,4141,1
4115,Ghosttown,Madonna,567236,672686,pop,4078,4091,4149,4098,587,1
4116,Lean On,Major Lazer,651816,712230,pop,4106,4082,4233,4098,4087,1
4117,Homeless,Marina Kaye,281078,641732,pop,4130,4092,4088,4071,4018,1
4118,Sugar [Explicit],Maroon 5,954375,794223,pop,-1,-1,-1,-1,-1,0
4119,Truffle Butter,Nicki Minaj,556619,722678,hip hop,-1,-1,-1,-1,-1,0
4120,Up,Olly Murs,939548,687466,pop,4052,4075,4064,4139,4085,1
4121,Mi Nuevo Vicio,Paulina Rubio,832509,697249,vocal pop,4198,-1,-1,-1,-1,1
4122,Rumors,Pep & Rash,573714,725759,electro,-1,-1,-1,-1,-1,0
4123,Bitch Better Have My Money,Rihanna,443474,507096,pop,4095,4149,4116,4105,4098,1
4124,Elastic Heart,Sia,293571,588199,pop,4084,4066,4051,4070,4078,1
4125,Im Not Rich,The King's Son,623143,523382,pop,-1,-1,-1,-1,-1,0
4126,So Freakin Tight,Tough Love,706888,641623,electro,-1,-1,-1,-1,-1,0
4127,Talking Body [Explicit],Tove Lo,847802,726429,electro,-1,-1,-1,-1,-1,0
4128,Shut Up and Dance,Walk the Moon,915461,910270,pop,4033,4009,4012,4070,4085,1
4129,Uncover,Zara Larsson,566576,398482,pop,4092,4118,4088,4082,4060,1
4130,Supergirl,Anna Naklab,815437,717695,pop,4183,4279,4206,4088,4221,1
4131,Waiting For Love,Avicii,854782,681745,electro,4155,4204,4253,4081,4193,1
4132,Pray to God,Calvin Harris,865511,730131,electro,4087,4068,4053,4139,4098,1
4133,Englishman In New-York,Cris Cab,740943,783711,pop,-1,-1,-1,-1,-1,0
4134,Five More Hours,Deorro,866634,799233,electro,-1,-1,-1,-1,-1,0
4135,The Hum,Dimitri Vegas,665912,757954,electro,-1,-1,-1,-1,-1,0
4136,Photograph,Ed Sheeran,317993,552970,pop,4084,4085,4051,4035,4025,1
4137,Aint Nobody (Loves Me Better),Felix Jaehn,638848,766564,electro,-1,-1,-1,-1,-1,0
4138,Worth It,Fifth Harmony,727211,636639,pop,3643,4121,4070,4075,4091,1
4139,Dime,Jack Perry,596949,788265,electro,4076,4088,4183,4118,4172,1
4140,Stole the Show,Kygo,234783,688794,electro,4094,4087,4115,4069,4142,1
4141,Bills,LunchMoney Lewis,645219,753815,pop,4115,4087,4092,4085,4141,1
4142,Dont Worry,Madcon,842520,693812,pop,-1,-1,-1,-1,-1,0
4143,Good Guys,Mika,726481,598652,pop,3412,4125,3533,3761,586,1
4144,Headlights,Robin Schulz,568278,796999,electro,-1,-1,-1,-1,-1,0
4145,Can't Feel My Face,The Weeknd,682105,736205,randb,4208,4225,4166,4151,4084,1
4146,Secrets,Tiesto,590920,742106,electro,4157,4132,3978,4273,-1,1
4147,Hold Each Other,A Great Big World,872741,515869,pop,4218,4207,4293,-1,-1,1
4148,Ghost Town,Adam Lambert,304769,622534,electro,4091,4116,4105,4084,4078,1
4149,Aventura,Adriana,940249,802919,latin,-1,-1,-1,-1,-1,0
4150,Here,Alessia Cara,326357,601486,randb,4142,4141,4167,-1,-1,1
4151,We Wanna,Alexandra Stan,969911,692030,electro,-1,-1,-1,-1,-1,0
4152,Alone No More,Anton Powers,708555,835971,electro,-1,-1,-1,-1,-1,0
4153,Another You,Armin van Buuren,711167,888821,electro,-1,-1,-1,-1,-1,0
4154,For A Better Day,Avicii,730961,691362,electro,4132,4204,4193,4081,4278,1
4155,Sun Is Shining,Axwell ? Ingrosso,925278,850631,electro,-1,-1,-1,-1,-1,0
